"";"COD_CLIENTE";"CAT_EDAD";"ESTADO_CIVIL";"NIVEL_ESTUDIOS";"RANGO_INGRESOS";"SEXO";"probabilidad";"potencial"
"3935";"CLI0000507930";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"3936";"CLI0020120875";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"3937";"CLI0040064436";"3_30_40";"SOLTERO";"PRIMARIA";">=2000";"HOMBRE";0,426372526009724;0
"3938";"CLI0017636522";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"3939";"CLI0006204462";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"3940";"CLI0000066849";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"3941";"CLI0040536530";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"3942";"CLI0017568831";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"3943";"CLI0000216521";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201925577132251;0
"3944";"CLI0040016178";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"3945";"CLI0041059135";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,436043823231173;0
"3946";"CLI0074477098";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"3947";"CLI0044513372";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"3948";"CLI0004400120";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,358745372236997;0
"3949";"CLI0006108475";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"3950";"CLI0025531287";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"3951";"CLI0008066469";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"3952";"CLI0080309899";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"3953";"CLI0072564404";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"3954";"CLI0010559069";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"3955";"CLI0025620901";"4_PLUS40";"CASADO";"SECUNDARIA";"<600";"MUJER";0,502285691115866;0
"3956";"CLI0047524948";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"3957";"CLI0040887207";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,562999818208214;0
"3958";"CLI0072259467";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"3959";"CLI0021854217";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362971812058529;0
"3960";"CLI0042347201";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"3961";"CLI0016748195";"3_30_40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,693402455354038;0
"3962";"CLI0060059712";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"3963";"CLI0008416417";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"3964";"CLI0046013753";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"MUJER";0,205901283261083;0
"3965";"CLI0042791036";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"3966";"CLI0041752510";"3_30_40";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,743675320525419;0
"3967";"CLI0043987393";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"3968";"CLI0025764801";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"3969";"CLI0009137329";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"3970";"CLI0015596190";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"3971";"CLI0032864117";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"3972";"CLI0023201652";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"3973";"CLI0042765621";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"3974";"CLI0045152263";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"3975";"CLI0004827133";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"3976";"CLI0044596134";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"3977";"CLI0043702065";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"3978";"CLI0045965093";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"3979";"CLI0048015307";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"3980";"CLI0032949660";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"3981";"CLI0040103684";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"3982";"CLI0021844896";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"3983";"CLI0043018003";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"3984";"CLI0045132175";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"3985";"CLI0021519621";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"3986";"CLI0006285492";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"3987";"CLI0076292748";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,187429981436527;0
"3988";"CLI0009896027";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,436043823231173;0
"3989";"CLI0041554346";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"3990";"CLI0040550319";"3_30_40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE";0,628855629537896;0
"3991";"CLI0044101342";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"3992";"CLI0071242336";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"3993";"CLI0002607481";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"3994";"CLI0077065538";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"3995";"CLI0007475165";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,13011454106374;0
"3996";"CLI0080411225";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"3997";"CLI0046638334";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"3998";"CLI0047468822";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"3999";"CLI0044512361";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,30488867681578;0
"4000";"CLI0010643271";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"4001";"CLI0077173601";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"<600";"HOMBRE";0,116137603437104;0
"4002";"CLI0008348513";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,495478917251248;0
"4003";"CLI0020900202";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"4004";"CLI0044544862";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"4005";"CLI0046870824";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"4006";"CLI0047147702";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4007";"CLI0042192322";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,130070613496967;0
"4008";"CLI0023712797";"4_PLUS40";"CASADO";"PRIMARIA";"[600-1000>";"HOMBRE";0,249676612099129;0
"4009";"CLI0016723758";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"4010";"CLI0008368118";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226965587739682;0
"4011";"CLI0010089869";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"4012";"CLI0047856292";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4013";"CLI0041377171";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"4014";"CLI0025817796";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"4015";"CLI0029224895";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"4016";"CLI0006507199";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,164704342402016;0
"4017";"CLI0043208059";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4018";"CLI0009791604";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"4019";"CLI0032921581";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307555244095643;0
"4020";"CLI0006621105";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,132202749453623;0
"4021";"CLI0041532556";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"4022";"CLI0045766066";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4023";"CLI0000502532";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127744040952476;0
"4024";"CLI0020564728";"4_PLUS40";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307555244095643;0
"4025";"CLI0023184086";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"4026";"CLI0020974444";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"4027";"CLI0007044138";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,253651790432878;0
"4028";"CLI0008388668";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"4029";"CLI0009793121";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"4030";"CLI0045840993";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4031";"CLI0006610180";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"4032";"CLI0041496241";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,562422108430558;0
"4033";"CLI0045384155";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4034";"CLI0045143987";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4035";"CLI0046267954";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"MUJER";0,307472585614991;0
"4036";"CLI0008867567";"4_PLUS40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,226965587739682;0
"4037";"CLI0071914317";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"4038";"CLI0046890109";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4039";"CLI0033340805";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"4040";"CLI0045269456";"3_30_40";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,599197673288192;0
"4041";"CLI0016503391";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"4042";"CLI0000499136";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"4043";"CLI0008916925";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"4044";"CLI0080008778";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"4045";"CLI0009438155";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"HOMBRE";0,078516554738811;0
"4046";"CLI0009542050";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"4047";"CLI0010526163";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,560004986469388;0
"4048";"CLI0045501343";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4049";"CLI0044900970";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4050";"CLI0026673217";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE";0,164256226805519;0
"4051";"CLI0048327912";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"4052";"CLI0010305698";"3_30_40";"CASADO";"UNIVERSIDAD";">=2000";"HOMBRE";0,500188460486131;0
"4053";"CLI0007149527";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"4054";"CLI0003200765";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"4055";"CLI0048497765";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"4056";"CLI0047486420";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4057";"CLI0042602376";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"4058";"R_10451017671";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4059";"CLI0043934746";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4060";"CLI0029278640";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"4061";"CLI0024719186";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,432343014466685;0
"4062";"CLI0047042454";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4063";"CLI0043581870";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4064";"CLI0071484754";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"4065";"CLI0025443564";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"4066";"CLI0040990884";"3_30_40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,42269227790594;0
"4067";"CLI0025765869";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"4068";"CLI0044279969";"2_MINUS30";"CASADO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,362882065037507;0
"4069";"CLI0044566883";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4070";"CLI0006674944";"4_PLUS40";"CASADO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,257136580638721;0
"4071";"CLI0045591683";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4072";"DR_00007518840";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"MUJER";0,43684584365207;0
"4073";"CLI0080216834";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"4074";"CLI0044705132";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4075";"CLI0029669383";"3_30_40";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,690810505938472;0
"4076";"CLI0047347257";"2_MINUS30";"SOLTERO";"PRIMARIA";"<600";"HOMBRE";0,12869578116953;0
"4077";"CLI0015409473";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"4078";"CLI0020026057";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"4079";"CLI0047991595";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204449460627603;0
"4080";"CLI0019242660";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"4081";"CLI0042132100";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4082";"CLI0043728767";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4083";"CLI0041788670";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
"4084";"CLI0025751658";"4_PLUS40";"CASADO";"SECUNDARIA";"[1000-2000>";"MUJER";0,495478917251248;0
"4085";"CLI0042605200";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,691506543831308;0
"4086";"CLI0021299106";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"4087";"CLI0008256452";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"4088";"CLI0009478736";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"4089";"CLI0020071136";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,305771573569545;0
"4090";"CLI0046662083";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4091";"CLI0047893226";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"<600";"MUJER";0,228462942679187;0
"4092";"CLI0001074001";"4_PLUS40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,204512602166266;0
"4093";"CLI0077051772";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"4094";"CLI0042545612";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4095";"CLI0040095671";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"MUJER";0,566926680557411;0
"4096";"DR_00045722725";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"4097";"CLI0008291528";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200494709665198;0
"4098";"CLI0022271566";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"4099";"CLI0044254747";"2_MINUS30";"SOLTERO";"UNIVERSIDAD";"[1000-2000>";"MUJER";0,130070613496967;0
"4100";"CLI0029421418";"4_PLUS40";"CASADO";"SECUNDARIA";">=2000";"HOMBRE";0,362218184289047;0
"4101";"CLI0071463395";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[1000-2000>";"HOMBRE";0,141005059793987;0
"4102";"CLI0022474256";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"4103";"CLI0045146985";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4104";"CLI0047154639";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4105";"CLI0048451902";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"4106";"CLI0044567846";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"4107";"CLI0046766219";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4108";"CLI0044005113";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4109";"CLI0043919431";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"4110";"CLI0007171944";"4_PLUS40";"CASADO";"SIN_ESTUDIOS";"[1000-2000>";"HOMBRE";0,271730078696438;0
"4111";"CLI0027983142";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,125716057392845;0
"4112";"CLI0018100016";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"MUJER";0,131829105834606;0
"4113";"CLI0048621946";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"MUJER";0,186077881951427;0
"4114";"R_10208896674";"4_PLUS40";"CASADO";"UNIVERSIDAD";">=2000";"MUJER";0,256514211001729;0
"4115";"CLI0025724830";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"4116";"CLI0000931662";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"4117";"CLI0007445334";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,301787286134449;0
"4118";"CLI0006042596";"4_PLUS40";"SOLTERO";"PRIMARIA";"[1000-2000>";"MUJER";0,20154749468729;0
"4119";"CLI0010022095";"3_30_40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,306464191915802;0
"4120";"CLI0041316675";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"4121";"CLI0047801295";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"4122";"CLI0040875633";"3_30_40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,305771573569545;0
"4123";"CLI0032954489";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"4124";"CLI0043130213";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4125";"CLI0071919039";"1_NULL";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,115226869500755;0
"4126";"CLI0048418554";"2_MINUS30";"SOLTERO";"SIN_ESTUDIOS";"[600-1000>";"HOMBRE";0,143239269744301;0
"4127";"CLI0023881400";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"4128";"CLI0041938611";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"MUJER";0,30488867681578;0
"4129";"CLI0009985529";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"4130";"CLI0045295934";"2_MINUS30";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,127700796197785;0
"4131";"CLI0023939871";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";"[600-1000>";"HOMBRE";0,0798526835562102;0
"4132";"CLI0046788804";"2_MINUS30";"SOLTERO";"SECUNDARIA";"<600";"HOMBRE";0,201863031631841;0
"4133";"CLI0080234872";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"4134";"CLI0005614452";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,305662549850826;0
"4135";"CLI0025786417";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"MUJER";0,687583697827681;0
"4136";"CLI0016739539";"4_PLUS40";"SOLTERO";"UNIVERSIDAD";">=2000";"HOMBRE";0,0796134226998306;0
"4137";"CLI0080213144";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"4138";"CLI0040931535";"3_30_40";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,560808279561189;0
"4139";"CLI0043073309";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4140";"CLI0029580094";"4_PLUS40";"CASADO";"SECUNDARIA";"[600-1000>";"MUJER";0,500060048724275;0
"4141";"CLI0046741638";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"MUJER";0,30558017556658;0
"4142";"CLI0041463087";"3_30_40";"CASADO";"PRIMARIA";"[600-1000>";"MUJER";0,748389160207061;0
"4143";"CLI0009095697";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"4144";"CLI0046046684";"2_MINUS30";"SOLTERO";"PRIMARIA";"[1000-2000>";"HOMBRE";0,125673400250772;0
"4145";"CLI0007456711";"4_PLUS40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197573387060294;0
"4146";"CLI0042718728";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[600-1000>";"HOMBRE";0,200432496060631;0
"4147";"CLI0044544914";"2_MINUS30";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,197511856002439;0
"4148";"CLI0080266071";"3_30_40";"SOLTERO";"SECUNDARIA";"[1000-2000>";"HOMBRE";0,556289875840595;0
"4149";"CLI0040863269";"3_30_40";"SOLTERO";"PRIMARIA";"[600-1000>";"HOMBRE";0,427170231874375;0
"4150";"CLI0042748551";"2_MINUS30";"SOLTERO";"SECUNDARIA";">=2000";"HOMBRE";0,199910438247119;0
